interview_id,impoundment_code,boat_or_shore,hours_fishing,preferred_species,event_id,sample_date,age_count,angler_gender,angler_age
16276,CLSB,1,2,***No Fish***,89175,8/1/2017,3,Male,16-64
16275,CLSB,1,0.25,***No Fish***,89175,8/1/2017,1,Male,16-64
16274,CLSB,1,1.5,Flathead Catfish,89175,8/1/2017,2,Male,16-64
16273,CLSB,1,1.5,***No Fish***,89174,8/1/2017,1,Male,65-74
16273,CLSB,1,1.5,***No Fish***,89174,8/1/2017,2,Male,<16
16272,CLSB,1,1,***No Fish***,89174,8/1/2017,2,Male,16-64
16271,CLSB,1,1.75,White Bass,89174,8/1/2017,1,Female,16-64
16271,CLSB,1,1.75,White Bass,89174,8/1/2017,1,Male,16-64
16270,CLSB,1,1,Channel Catfish,89174,8/1/2017,1,Male,16-64
16269,CLSB,1,1,***No Fish***,89174,8/1/2017,2,Male,16-64
16268,CLSB,1,2.75,***No Fish***,89174,8/1/2017,1,Female,16-64
16268,CLSB,1,2.75,***No Fish***,89174,8/1/2017,2,Male,16-64
16267,CLSB,1,0.75,Channel Catfish,89174,8/1/2017,1,Male,16-64
16266,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Male,16-64
16265,CLSB,1,0.5,***No Fish***,89173,8/1/2017,1,Female,16-64
16265,CLSB,1,0.5,***No Fish***,89173,8/1/2017,1,Male,16-64
16264,CLSB,1,0.25,Wiper - W x S Bass,89173,8/1/2017,4,Male,16-64
16263,CLSB,1,1,***No Fish***,89173,8/1/2017,1,Male,16-64
16262,CLSB,1,0.25,***No Fish***,89173,8/1/2017,1,Female,<16
16262,CLSB,1,0.25,***No Fish***,89173,8/1/2017,2,Male,16-64
16261,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Male,16-64
16260,CLSB,1,0.25,***No Fish***,89173,8/1/2017,1,Female,16-64
16260,CLSB,1,0.25,***No Fish***,89173,8/1/2017,1,Male,16-64
16259,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Female,16-64
16258,CLSB,1,1.5,***No Fish***,89173,8/1/2017,1,Male,16-64
16257,CLSB,1,2,Channel Catfish,89173,8/1/2017,2,Male,16-64
16256,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Female,<16
16256,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Male,16-64
16256,CLSB,1,0.75,***No Fish***,89173,8/1/2017,1,Male,<16
16255,CLSB,1,0.5,Channel Catfish,89173,8/1/2017,1,Female,<16
16255,CLSB,1,0.5,Channel Catfish,89173,8/1/2017,1,Male,16-64
16254,CLSB,1,1,***No Fish***,89173,8/1/2017,1,Male,16-64
16253,CLSB,1,0.25,***No Fish***,89173,8/1/2017,1,Female,65-74
16253,CLSB,1,0.25,***No Fish***,89173,8/1/2017,1,Male,65-74
16252,CLSB,1,0.25,White Crappie,89173,8/1/2017,1,Female,16-64
16252,CLSB,1,0.25,White Crappie,89173,8/1/2017,1,Male,16-64
16251,CLSB,1,0.75,***No Fish***,89172,7/1/2017,1,Male,<16
16251,CLSB,1,0.75,***No Fish***,89172,7/1/2017,2,Male,16-64
16250,CLSB,1,2,Wiper - W x S Bass,89172,7/1/2017,1,Male,<16
16250,CLSB,1,2,Wiper - W x S Bass,89172,7/1/2017,2,Male,16-64
16249,CLSB,1,1.5,***No Fish***,89172,7/1/2017,2,Male,16-64
16248,CLSB,1,1.75,Flathead Catfish,89172,7/1/2017,2,Male,16-64
16247,CLSB,1,2.5,Channel Catfish,89172,7/1/2017,2,Male,16-64
16246,CLSB,1,1.25,***No Fish***,89171,7/1/2017,1,Male,16-64
16245,CLSB,1,2,White Bass,89171,7/1/2017,1,Female,16-64
16245,CLSB,1,2,White Bass,89171,7/1/2017,2,Male,16-64
16244,CLSB,1,4,***No Fish***,89171,7/1/2017,1,Female,16-64
16244,CLSB,1,4,***No Fish***,89171,7/1/2017,1,Male,16-64
16243,CLSB,1,0.5,Wiper - W x S Bass,89171,7/1/2017,1,Male,16-64
16242,CLSB,1,1.5,Wiper - W x S Bass,89171,7/1/2017,1,Male,16-64
16241,CLSB,1,2,***No Fish***,89171,7/1/2017,1,Male,16-64
16240,CLSB,1,0.75,Flathead Catfish,89171,7/1/2017,1,Male,16-64
16240,CLSB,1,0.75,Flathead Catfish,89171,7/1/2017,1,Male,65-74
16239,CLSB,1,2,***No Fish***,89171,7/1/2017,2,Male,16-64
16238,CLSB,1,0.5,***No Fish***,89170,7/1/2017,1,Male,16-64
16238,CLSB,1,0.5,***No Fish***,89170,7/1/2017,1,Male,<16
16237,CLSB,1,1.75,Channel Catfish,89170,7/1/2017,1,Male,65-74
16236,CLSB,1,1,***No Fish***,89170,7/1/2017,2,Male,16-64
16235,CLSB,1,1.5,Wiper - W x S Bass,89170,7/1/2017,1,Female,16-64
16235,CLSB,1,1.5,Wiper - W x S Bass,89170,7/1/2017,1,Male,16-64
16235,CLSB,1,1.5,Wiper - W x S Bass,89170,7/1/2017,1,Male,<16
16234,CLSB,1,2,***No Fish***,89170,7/1/2017,1,Male,16-64
16233,CLSB,1,2,***No Fish***,89170,7/1/2017,3,Male,16-64
16232,CLSB,1,0.75,***No Fish***,89170,7/1/2017,1,Male,<16
16231,CLSB,1,1,Channel Catfish,89170,7/1/2017,1,Female,16-64
16231,CLSB,1,1,Channel Catfish,89170,7/1/2017,1,Male,16-64
16230,CLSB,1,1,Channel Catfish,89170,7/1/2017,1,Male,16-64
16229,CLSB,1,1.5,***No Fish***,89170,7/1/2017,2,Male,16-64
16229,CLSB,1,1.5,***No Fish***,89170,7/1/2017,2,Male,<16
16228,CLSB,1,0.5,***No Fish***,89170,7/1/2017,1,Female,16-64
16228,CLSB,1,0.5,***No Fish***,89170,7/1/2017,1,Male,16-64
16227,CLSB,1,1.25,Channel Catfish,89169,6/1/2017,1,Male,16-64
16226,CLSB,3,1,***No Fish***,89169,6/1/2017,1,Female,16-64
16226,CLSB,3,1,***No Fish***,89169,6/1/2017,2,Male,16-64
16225,CLSB,1,3,Flathead Catfish,89169,6/1/2017,2,Male,16-64
16224,CLSB,1,2,Wiper - W x S Bass,89169,6/1/2017,2,Male,16-64
16223,CLSB,1,1.75,***No Fish***,89169,6/1/2017,3,Male,16-64
16222,CLSB,1,2.5,Wiper - W x S Bass,89169,6/1/2017,1,Male,16-64
16221,CLSB,1,0.75,***No Fish***,89169,6/1/2017,1,Female,16-64
16221,CLSB,1,0.75,***No Fish***,89169,6/1/2017,1,Male,16-64
16220,CLSB,1,2.75,Channel Catfish,89169,6/1/2017,2,Male,16-64
16219,CLSB,1,0.5,***No Fish***,89169,6/1/2017,1,Male,16-64
16218,CLSB,1,1.5,Flathead Catfish,89169,6/1/2017,1,Female,<16
16218,CLSB,1,1.5,Flathead Catfish,89169,6/1/2017,1,Male,16-64
16218,CLSB,1,1.5,Flathead Catfish,89169,6/1/2017,1,Male,<16
16217,CLSB,1,0.5,Silver Carp,89169,6/1/2017,2,Male,16-64
16216,CLSB,1,1.5,***No Fish***,89169,6/1/2017,1,Male,16-64
16216,CLSB,1,1.5,***No Fish***,89169,6/1/2017,1,Male,<16
16215,CLSB,1,3,Flathead Catfish,89169,6/1/2017,1,Female,16-64
16215,CLSB,1,3,Flathead Catfish,89169,6/1/2017,1,Male,16-64
16214,CLSB,1,2,Wiper - W x S Bass,89169,6/1/2017,2,Male,16-64
16213,CLSB,1,1,***No Fish***,89169,6/1/2017,1,Female,16-64
16213,CLSB,1,1,***No Fish***,89169,6/1/2017,1,Male,16-64
16212,CLSB,1,2.5,Channel Catfish,89169,6/1/2017,2,Male,16-64
16211,CLSB,1,0.5,Channel Catfish,89168,6/1/2017,1,Male,16-64
16210,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Male,16-64
16209,CLSB,1,2,***No Fish***,89168,6/1/2017,2,Male,16-64
16208,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Female,16-64
16208,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Male,16-64
16207,CLSB,1,5,***No Fish***,89168,6/1/2017,2,Male,16-64
16206,CLSB,1,1,***No Fish***,89168,6/1/2017,1,Male,16-64
16205,CLSB,1,1,***No Fish***,89168,6/1/2017,1,Female,16-64
16205,CLSB,1,1,***No Fish***,89168,6/1/2017,1,Male,16-64
16204,CLSB,1,1.25,***No Fish***,89168,6/1/2017,1,Female,16-64
16204,CLSB,1,1.25,***No Fish***,89168,6/1/2017,2,Male,16-64
16203,CLSB,1,1.5,***No Fish***,89168,6/1/2017,2,Male,16-64
16202,CLSB,1,2,White Bass,89168,6/1/2017,1,Male,<16
16202,CLSB,1,2,White Bass,89168,6/1/2017,2,Male,16-64
16201,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Male,16-64
16200,CLSB,1,0.25,Wiper - W x S Bass,89168,6/1/2017,1,Male,16-64
16199,CLSB,1,0.75,Silver Carp,89168,6/1/2017,1,Male,16-64
16198,CLSB,1,1,Flathead Catfish,89168,6/1/2017,2,Male,65-74
16197,CLSB,1,1,***No Fish***,89168,6/1/2017,1,Male,16-64
16196,CLSB,1,2,***No Fish***,89168,6/1/2017,2,Male,16-64
16195,CLSB,1,0.5,Silver Carp,89168,6/1/2017,1,Female,16-64
16195,CLSB,1,0.5,Silver Carp,89168,6/1/2017,1,Male,16-64
16194,CLSB,1,2,***No Fish***,89168,6/1/2017,2,Male,16-64
16193,CLSB,1,1,Wiper - W x S Bass,89168,6/1/2017,1,Male,16-64
16192,CLSB,1,1,***No Fish***,89168,6/1/2017,1,Male,16-64
16191,CLSB,1,2,Wiper - W x S Bass,89168,6/1/2017,1,Male,16-64
16190,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Female,<16
16190,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Male,16-64
16190,CLSB,1,0.25,***No Fish***,89168,6/1/2017,1,Male,65-74
16189,CLSB,1,1.5,Channel Catfish,89167,6/1/2017,2,Male,16-64
16188,CLSB,1,2,***No Fish***,89167,6/1/2017,3,Male,16-64
16187,CLSB,1,0.75,***No Fish***,89167,6/1/2017,1,Male,16-64
16186,CLSB,1,0.5,***No Fish***,89167,6/1/2017,1,Male,16-64
16185,CLSB,1,1.5,***No Fish***,89167,6/1/2017,2,Male,16-64
16184,CLSB,1,1,Channel Catfish,89167,6/1/2017,1,Male,16-64
16183,CLSB,1,1.5,White Bass,89167,6/1/2017,2,Male,16-64
16182,CLSB,1,2.75,Channel Catfish,89167,6/1/2017,2,Male,16-64
16181,CLSB,1,1,Wiper - W x S Bass,89167,6/1/2017,1,Male,16-64
16180,CLSB,1,0.75,***No Fish***,89167,6/1/2017,1,Male,16-64
16179,CLSB,1,1,***No Fish***,89167,6/1/2017,1,Male,16-64
16178,CLSB,1,2.75,Pomoxis,89167,6/1/2017,2,Male,16-64
16177,CLSB,1,2.75,Wiper - W x S Bass,89166,5/1/2017,2,Male,16-64
16176,CLSB,1,2,Wiper - W x S Bass,89166,5/1/2017,3,Male,16-64
16175,CLSB,1,0.75,***No Fish***,89166,5/1/2017,4,Male,16-64
16174,CLSB,1,5,Pomoxis,89166,5/1/2017,2,Male,16-64
16173,CLSB,1,3,Pomoxis,89166,5/1/2017,1,Male,16-64
16172,CLSB,1,0.5,***No Fish***,89166,5/1/2017,1,Male,16-64
16172,CLSB,1,0.5,***No Fish***,89166,5/1/2017,2,Male,<16
16171,CLSB,1,1.75,Wiper - W x S Bass,89166,5/1/2017,2,Male,16-64
16170,CLSB,1,1,Wiper - W x S Bass,89166,5/1/2017,1,Male,16-64
16169,CLSB,1,1.5,***No Fish***,89166,5/1/2017,1,Female,16-64
16169,CLSB,1,1.5,***No Fish***,89166,5/1/2017,1,Male,16-64
16168,CLSB,1,2,Wiper - W x S Bass,89166,5/1/2017,1,Female,16-64
16168,CLSB,1,2,Wiper - W x S Bass,89166,5/1/2017,3,Male,16-64
16167,CLSB,1,1.75,Wiper - W x S Bass,89166,5/1/2017,2,Male,16-64
16166,CLSB,1,2.25,***No Fish***,89166,5/1/2017,2,Male,16-64
16165,CLSB,1,2.75,***No Fish***,89166,5/1/2017,2,Male,16-64
16164,CLSB,1,1,***No Fish***,89166,5/1/2017,1,Male,16-64
16163,CLSB,1,2,White Bass,89166,5/1/2017,2,Male,16-64
16162,CLSB,1,1.5,Channel Catfish,89166,5/1/2017,2,Male,16-64
16161,CLSB,1,2.75,Pomoxis,89166,5/1/2017,1,Female,16-64
16161,CLSB,1,2.75,Pomoxis,89166,5/1/2017,1,Male,16-64
16160,CLSB,1,1.5,Channel Catfish,89165,5/1/2017,2,Female,16-64
16159,CLSB,1,0.5,Pomoxis,89165,5/1/2017,1,Male,<16
16159,CLSB,1,0.5,Pomoxis,89165,5/1/2017,2,Male,16-64
16158,CLSB,1,0.75,Wiper - W x S Bass,89165,5/1/2017,2,Male,16-64
16157,CLSB,1,1.5,Channel Catfish,89165,5/1/2017,1,Male,16-64
16156,CLSB,3,0.5,***No Fish***,89165,5/1/2017,2,Male,16-64
16155,CLSB,1,0.75,***No Fish***,89165,5/1/2017,1,Female,16-64
16155,CLSB,1,0.75,***No Fish***,89165,5/1/2017,1,Male,16-64
16154,CLSB,1,1,***No Fish***,89165,5/1/2017,1,Male,16-64
16153,CLSB,1,0.5,***No Fish***,89165,5/1/2017,1,Male,16-64
16152,CLSB,1,2,White Bass,89165,5/1/2017,2,Male,16-64
16151,CLSB,1,1.5,Wiper - W x S Bass,89165,5/1/2017,2,Male,16-64
16150,CLSB,1,2.5,Wiper - W x S Bass,89165,5/1/2017,2,Male,16-64
16149,CLSB,1,1,***No Fish***,89165,5/1/2017,1,Male,16-64
16148,CLSB,1,2,***No Fish***,89165,5/1/2017,1,Male,16-64
16147,CLSB,1,1,***No Fish***,89165,5/1/2017,2,Male,16-64
16146,CLSB,1,2,***No Fish***,89165,5/1/2017,1,Male,16-64
16146,CLSB,1,2,***No Fish***,89165,5/1/2017,1,Male,<16
16145,CLSB,1,0.75,***No Fish***,89164,5/1/2017,2,Female,16-64
16145,CLSB,1,0.75,***No Fish***,89164,5/1/2017,2,Female,<16
16145,CLSB,1,0.75,***No Fish***,89164,5/1/2017,2,Male,16-64
16145,CLSB,1,0.75,***No Fish***,89164,5/1/2017,3,Male,<16
16144,CLSB,1,1,Walleye,89164,5/1/2017,1,Male,16-64
16143,CLSB,1,0.75,***No Fish***,89164,5/1/2017,1,Male,16-64
16143,CLSB,1,0.75,***No Fish***,89164,5/1/2017,1,Male,<16
16142,CLSB,1,1.5,Pomoxis,89164,5/1/2017,1,Female,16-64
16142,CLSB,1,1.5,Pomoxis,89164,5/1/2017,1,Male,16-64
16141,CLSB,1,2,Channel Catfish,89164,5/1/2017,2,Male,16-64
16140,CLSB,1,0.75,White Bass,89164,5/1/2017,2,Male,16-64
16139,CLSB,1,0.5,***No Fish***,89164,5/1/2017,1,Male,16-64
16138,CLSB,1,1.75,Pomoxis,89164,5/1/2017,1,Female,16-64
16138,CLSB,1,1.75,Pomoxis,89164,5/1/2017,1,Male,16-64
16137,CLSB,1,8.5,Channel Catfish,89164,5/1/2017,1,Male,16-64
16136,CLSB,1,0.5,Pomoxis,89164,5/1/2017,1,Male,16-64
16135,CLSB,1,0.25,***No Fish***,89164,5/1/2017,1,Male,16-64
16134,CLSB,1,0.75,***No Fish***,89164,5/1/2017,2,Male,16-64
16133,CLSB,1,1,Pomoxis,89164,5/1/2017,1,Female,65-74
16133,CLSB,1,1,Pomoxis,89164,5/1/2017,1,Male,65-74
16132,CLSB,1,1.5,Wiper - W x S Bass,89164,5/1/2017,1,Male,16-64
16131,CLSB,1,1.5,***No Fish***,89164,5/1/2017,1,Male,<16
16131,CLSB,1,1.5,***No Fish***,89164,5/1/2017,2,Male,16-64
16130,CLSB,1,1,Wiper - W x S Bass,89164,5/1/2017,1,Female,16-64
16130,CLSB,1,1,Wiper - W x S Bass,89164,5/1/2017,1,Male,16-64
16129,CLSB,1,0.5,***No Fish***,89164,5/1/2017,1,Male,65-74
16128,CLSB,1,0.5,White Crappie,89164,5/1/2017,1,Male,16-64
16127,CLSB,1,0.25,***No Fish***,89164,5/1/2017,1,Male,16-64
16126,CLSB,1,1.25,***No Fish***,89164,5/1/2017,2,Male,16-64
16125,CLSB,1,1,***No Fish***,89163,4/1/2017,2,Male,16-64
16124,CLSB,1,2.5,Pomoxis,89163,4/1/2017,3,Male,16-64
16123,CLSB,1,2,***No Fish***,89163,4/1/2017,1,Male,16-64
16122,CLSB,1,2,***No Fish***,89163,4/1/2017,2,Male,16-64
16121,CLSB,1,0.75,***No Fish***,89163,4/1/2017,1,Female,16-64
16121,CLSB,1,0.75,***No Fish***,89163,4/1/2017,2,Male,16-64
16120,CLSB,1,2,***No Fish***,89163,4/1/2017,1,Male,16-64
16119,CLSB,1,3,***No Fish***,89163,4/1/2017,2,Male,16-64
16118,CLSB,1,2.75,***No Fish***,89163,4/1/2017,1,Female,16-64
16118,CLSB,1,2.75,***No Fish***,89163,4/1/2017,2,Male,16-64
16117,CLSB,1,1,***No Fish***,89162,4/1/2017,1,Female,16-64
16117,CLSB,1,1,***No Fish***,89162,4/1/2017,1,Male,16-64
16116,CLSB,1,0.5,***No Fish***,89162,4/1/2017,1,Male,16-64
16115,CLSB,1,2,***No Fish***,89162,4/1/2017,2,Male,16-64
16114,CLSB,1,1.5,***No Fish***,89162,4/1/2017,3,Male,16-64
16113,CLSB,1,3,***No Fish***,89161,4/1/2017,2,Male,16-64
16112,CLSB,1,1.5,***No Fish***,89161,4/1/2017,1,Male,16-64
16111,CLSB,1,2.25,***No Fish***,89161,4/1/2017,2,Male,16-64
16110,CLSB,1,3.5,Wiper - W x S Bass,89161,4/1/2017,1,Male,16-64
16109,CLSB,1,2,***No Fish***,89161,4/1/2017,1,Female,16-64
16109,CLSB,1,2,***No Fish***,89161,4/1/2017,1,Male,16-64
16108,CLSB,1,2,Catfish,89161,4/1/2017,1,Male,16-64
16107,CLSB,1,3,Pomoxis,89161,4/1/2017,1,Male,16-64
16106,CLSB,1,2,Catfish,89161,4/1/2017,1,Male,16-64
16105,CLSB,1,1.5,***No Fish***,89161,4/1/2017,1,Female,16-64
16105,CLSB,1,1.5,***No Fish***,89161,4/1/2017,1,Male,16-64
16104,CLSB,1,1,***No Fish***,89160,3/1/2017,2,Male,16-64
16103,CLSB,1,2,Common Carp,89159,3/1/2017,1,Male,16-64
16102,CLSB,1,2,***No Fish***,89159,3/1/2017,1,Male,16-64
16102,CLSB,1,2,***No Fish***,89159,3/1/2017,1,Male,<16
16101,CLSB,1,0.5,Pomoxis,89158,3/1/2017,1,Male,16-64
16101,CLSB,1,0.5,Pomoxis,89158,3/1/2017,1,Male,<16
16100,CLSB,1,0.25,***No Fish***,89157,10/1/2015,1,Male,16-64
16099,CLSB,1,1,Wiper - W x S Bass,89157,10/1/2015,1,Male,16-64
16098,CLSB,1,1,***No Fish***,89157,10/1/2015,2,Male,16-64
16097,CLSB,1,1.75,Channel Catfish,89157,10/1/2015,2,Male,16-64
16096,CLSB,1,1,Bighead Carp,89157,10/1/2015,1,Male,16-64
16096,CLSB,1,1,Bighead Carp,89157,10/1/2015,1,Male,<16
16095,CLSB,1,0.5,***No Fish***,89156,10/1/2015,1,Female,16-64
16095,CLSB,1,0.5,***No Fish***,89156,10/1/2015,1,Male,16-64
16094,CLSB,1,0.5,Channel Catfish,89156,10/1/2015,2,Male,16-64
16093,CLSB,1,2,***No Fish***,89156,10/1/2015,2,Male,16-64
16092,CLSB,1,1,***No Fish***,89156,10/1/2015,1,Male,16-64
16091,CLSB,1,1.75,***No Fish***,89155,10/1/2015,2,Male,16-64
16090,CLSB,1,1,***No Fish***,89155,10/1/2015,2,Female,16-64
16090,CLSB,1,1,***No Fish***,89155,10/1/2015,2,Male,16-64
16089,CLSB,1,1.25,Silver Carp,89155,10/1/2015,1,Female,65-74
16089,CLSB,1,1.25,Silver Carp,89155,10/1/2015,1,Male,65-74
16088,CLSB,1,0.5,***No Fish***,89155,10/1/2015,1,Male,16-64
16087,CLSB,1,1.5,Flathead Catfish,89155,10/1/2015,1,Female,16-64
16087,CLSB,1,1.5,Flathead Catfish,89155,10/1/2015,3,Male,16-64
16086,CLSB,1,1.5,***No Fish***,89155,10/1/2015,1,Male,16-64
16085,CLSB,1,1.75,Channel Catfish,89154,9/1/2015,2,Male,16-64
16084,CLSB,1,0.5,Channel Catfish,89154,9/1/2015,2,Male,16-64
16083,CLSB,1,2,Wiper - W x S Bass,89154,9/1/2015,1,Male,16-64
16083,CLSB,1,2,Wiper - W x S Bass,89154,9/1/2015,1,Male,<16
16082,CLSB,1,0.5,***No Fish***,89154,9/1/2015,1,Male,16-64
16081,CLSB,1,1,Channel Catfish,89153,9/1/2015,1,Male,16-64
16081,CLSB,1,1,Channel Catfish,89153,9/1/2015,1,Male,<16
16080,CLSB,1,2,Channel Catfish,89153,9/1/2015,2,Male,16-64
16079,CLSB,1,2,***No Fish***,89153,9/1/2015,3,Male,16-64
16078,CLSB,1,1,Silver Carp,89153,9/1/2015,1,Female,16-64
16078,CLSB,1,1,Silver Carp,89153,9/1/2015,1,Male,16-64
16077,CLSB,1,1,Flathead Catfish,89153,9/1/2015,1,Female,16-64
16077,CLSB,1,1,Flathead Catfish,89153,9/1/2015,1,Male,16-64
16077,CLSB,1,1,Flathead Catfish,89153,9/1/2015,1,Male,<16
16076,CLSB,1,1,***No Fish***,89153,9/1/2015,1,Male,16-64
16075,CLSB,1,1,***No Fish***,89152,9/1/2015,1,Male,16-64
16074,CLSB,1,2.5,Bighead Carp,89152,9/1/2015,1,Female,16-64
16074,CLSB,1,2.5,Bighead Carp,89152,9/1/2015,1,Male,16-64
16073,CLSB,1,0.5,***No Fish***,89152,9/1/2015,1,Female,16-64
16073,CLSB,1,0.5,***No Fish***,89152,9/1/2015,1,Male,16-64
16073,CLSB,1,0.5,***No Fish***,89152,9/1/2015,1,Male,<16
16072,CLSB,1,0.5,***No Fish***,89152,9/1/2015,2,Male,16-64
16071,CLSB,1,1,Channel Catfish,89152,9/1/2015,1,Male,16-64
16070,CLSB,1,3,Flathead Catfish,89152,9/1/2015,2,Male,16-64
16069,CLSB,3,2,Flathead Catfish,89151,8/1/2015,2,Male,16-64
16068,CLSB,1,1,***No Fish***,89151,8/1/2015,2,Male,16-64
16067,CLSB,1,1,***No Fish***,89151,8/1/2015,1,Female,16-64
16067,CLSB,1,1,***No Fish***,89151,8/1/2015,1,Female,<16
16067,CLSB,1,1,***No Fish***,89151,8/1/2015,1,Male,<16
16067,CLSB,1,1,***No Fish***,89151,8/1/2015,2,Male,16-64
16066,CLSB,1,2,***No Fish***,89151,8/1/2015,2,Male,16-64
16065,CLSB,1,1,***No Fish***,89151,8/1/2015,1,Female,16-64
16065,CLSB,1,1,***No Fish***,89151,8/1/2015,2,Male,16-64
16064,CLSB,1,1.5,***No Fish***,89151,8/1/2015,1,Female,16-64
16064,CLSB,1,1.5,***No Fish***,89151,8/1/2015,1,Male,16-64
16064,CLSB,1,1.5,***No Fish***,89151,8/1/2015,1,Male,<16
16063,CLSB,1,0.5,Channel Catfish,89151,8/1/2015,2,Male,16-64
16062,CLSB,1,0.25,***No Fish***,89151,8/1/2015,2,Male,16-64
16061,CLSB,1,5,Flathead Catfish,89150,8/1/2015,1,Male,16-64
16060,CLSB,1,3,Channel Catfish,89150,8/1/2015,1,Female,16-64
16060,CLSB,1,3,Channel Catfish,89150,8/1/2015,1,Male,16-64
16060,CLSB,1,3,Channel Catfish,89150,8/1/2015,2,Male,<16
16059,CLSB,1,1,***No Fish***,89150,8/1/2015,3,Male,16-64
16058,CLSB,1,1.25,Channel Catfish,89150,8/1/2015,2,Male,16-64
16057,CLSB,1,0.5,Channel Catfish,89149,8/1/2015,1,Female,16-64
16057,CLSB,1,0.5,Channel Catfish,89149,8/1/2015,1,Male,16-64
16056,CLSB,1,1,***No Fish***,89149,8/1/2015,2,Male,16-64
16055,CLSB,1,1,Channel Catfish,89149,8/1/2015,2,Male,16-64
16054,CLSB,1,0.5,White Crappie,89149,8/1/2015,1,Male,<16
16054,CLSB,1,0.5,White Crappie,89149,8/1/2015,2,Male,16-64
16053,CLSB,1,1,***No Fish***,89149,8/1/2015,2,Male,16-64
16052,CLSB,1,0.25,***No Fish***,89149,8/1/2015,1,Male,16-64
16051,CLSB,1,1,***No Fish***,89148,7/1/2015,1,Male,<16
16051,CLSB,1,1,***No Fish***,89148,7/1/2015,2,Male,16-64
16050,CLSB,1,0.5,***No Fish***,89148,7/1/2015,1,Female,16-64
16050,CLSB,1,0.5,***No Fish***,89148,7/1/2015,1,Male,<16
16050,CLSB,1,0.5,***No Fish***,89148,7/1/2015,2,Male,16-64
16049,CLSB,1,3,Flathead Catfish,89148,7/1/2015,3,Male,16-64
16048,CLSB,1,2,***No Fish***,89148,7/1/2015,2,Male,16-64
16047,CLSB,1,3,Silver Carp,89148,7/1/2015,1,Male,16-64
16046,CLSB,1,3,***No Fish***,89148,7/1/2015,2,Male,16-64
16045,CLSB,1,2,***No Fish***,89148,7/1/2015,1,Male,16-64
16044,CLSB,1,0.75,Bighead Carp,89147,7/1/2015,1,Male,16-64
16044,CLSB,1,0.75,Bighead Carp,89147,7/1/2015,1,Male,<16
16043,CLSB,1,1.25,***No Fish***,89147,7/1/2015,1,Female,16-64
16043,CLSB,1,1.25,***No Fish***,89147,7/1/2015,1,Male,16-64
16042,CLSB,1,1,***No Fish***,89147,7/1/2015,1,Female,16-64
16042,CLSB,1,1,***No Fish***,89147,7/1/2015,1,Male,16-64
16041,CLSB,1,1,***No Fish***,89147,7/1/2015,1,Male,16-64
16040,CLSB,1,0.75,White Crappie,89147,7/1/2015,2,Male,16-64
16039,CLSB,1,1,***No Fish***,89147,7/1/2015,1,Male,16-64
16039,CLSB,1,1,***No Fish***,89147,7/1/2015,1,Male,<16
16038,CLSB,1,2,Silver Carp,89146,7/1/2015,1,Male,16-64
16038,CLSB,1,2,Silver Carp,89146,7/1/2015,1,Male,<16
16037,CLSB,1,1,***No Fish***,89146,7/1/2015,1,Female,16-64
16037,CLSB,1,1,***No Fish***,89146,7/1/2015,1,Male,16-64
16036,CLSB,1,1.5,Flathead Catfish,89146,7/1/2015,1,Male,16-64
16035,CLSB,1,1,Bighead Carp,89146,7/1/2015,1,Male,16-64
16034,CLSB,1,1,***No Fish***,89146,7/1/2015,3,Male,16-64
16033,CLSB,1,1.5,***No Fish***,89145,6/1/2015,1,Male,<16
16033,CLSB,1,1.5,***No Fish***,89145,6/1/2015,2,Male,16-64
16032,CLSB,1,1,Channel Catfish,89145,6/1/2015,1,Female,16-64
16032,CLSB,1,1,Channel Catfish,89145,6/1/2015,1,Male,16-64
16032,CLSB,1,1,Channel Catfish,89145,6/1/2015,1,Male,<16
16031,CLSB,1,0.25,***No Fish***,89145,6/1/2015,2,Male,16-64
16030,CLSB,1,2,***No Fish***,89145,6/1/2015,1,Female,16-64
16030,CLSB,1,2,***No Fish***,89145,6/1/2015,1,Male,16-64
16030,CLSB,1,2,***No Fish***,89145,6/1/2015,1,Male,<16
16029,CLSB,1,2,***No Fish***,89145,6/1/2015,3,Male,16-64
16028,CLSB,1,1,***No Fish***,89145,6/1/2015,1,Female,16-64
16028,CLSB,1,1,***No Fish***,89145,6/1/2015,1,Male,16-64
16027,CLSB,1,0.75,Channel Catfish,89145,6/1/2015,2,Male,16-64
16026,CLSB,1,0.25,***No Fish***,89145,6/1/2015,2,Male,16-64
16025,CLSB,1,3,***No Fish***,89144,6/1/2015,1,Male,16-64
16025,CLSB,1,3,***No Fish***,89144,6/1/2015,1,Male,<16
16024,CLSB,1,1,***No Fish***,89144,6/1/2015,3,Male,16-64
16023,CLSB,1,2,Bighead Carp,89144,6/1/2015,1,Male,16-64
