impd,date,month,year,cfs
PESB,2004-06-26,6,2004,785
PESB,2004-06-27,6,2004,761
PESB,2004-06-28,6,2004,601
PESB,2004-06-29,6,2004,463
PESB,2004-06-30,6,2004,441
PESB,2004-07-01,7,2004,441
PESB,2004-07-02,7,2004,988
PESB,2004-07-03,7,2004,1730
PESB,2004-07-04,7,2004,3240
PESB,2004-07-05,7,2004,3210
PESB,2004-07-06,7,2004,3310
PESB,2004-07-07,7,2004,2510
PESB,2004-07-08,7,2004,1520
PESB,2004-07-09,7,2004,1440
PESB,2004-07-10,7,2004,1430
PESB,2004-07-11,7,2004,1430
PESB,2004-07-12,7,2004,1900
PESB,2004-07-13,7,2004,2530
PESB,2004-07-14,7,2004,2210
PESB,2004-07-15,7,2004,1560
PESB,2004-07-16,7,2004,1500
PESB,2004-07-17,7,2004,1050
PESB,2004-07-18,7,2004,1020
PESB,2004-07-19,7,2004,747
PESB,2004-07-20,7,2004,454
PESB,2004-07-21,7,2004,441
PESB,2004-07-22,7,2004,439
PESB,2004-07-23,7,2004,450
PESB,2004-07-24,7,2004,376
PESB,2004-07-25,7,2004,78
PESB,2004-07-26,7,2004,168
PESB,2004-07-27,7,2004,406
PESB,2004-07-28,7,2004,373
PESB,2004-07-29,7,2004,336
PESB,2004-07-30,7,2004,345
PESB,2004-07-31,7,2004,359
PESB,2004-08-01,8,2004,366
PESB,2004-08-02,8,2004,267
PESB,2004-08-03,8,2004,150
PESB,2004-08-04,8,2004,127
PESB,2004-08-05,8,2004,109
PESB,2004-08-06,8,2004,120
PESB,2004-08-07,8,2004,130
PESB,2004-08-08,8,2004,157
PESB,2004-08-09,8,2004,121
PESB,2004-08-10,8,2004,122
PESB,2004-08-11,8,2004,78
PESB,2004-08-12,8,2004,47
PESB,2004-08-13,8,2004,49
PESB,2004-08-14,8,2004,43
PESB,2004-08-15,8,2004,53
PESB,2004-08-16,8,2004,205
PESB,2004-08-17,8,2004,467
PESB,2004-08-18,8,2004,457
PESB,2004-08-19,8,2004,475
PESB,2004-08-20,8,2004,331
PESB,2004-08-21,8,2004,41
PESB,2004-08-22,8,2004,56
PESB,2004-08-23,8,2004,37
PESB,2004-08-24,8,2004,154
PESB,2004-08-25,8,2004,303
PESB,2004-08-26,8,2004,168
PESB,2004-08-27,8,2004,287
PESB,2004-08-28,8,2004,626
PESB,2004-08-29,8,2004,123
PESB,2004-08-30,8,2004,60
PESB,2004-08-31,8,2004,47
PESB,2004-09-01,9,2004,32
PESB,2004-09-02,9,2004,37
PESB,2004-09-03,9,2004,277
PESB,2004-09-04,9,2004,465
PESB,2004-09-05,9,2004,488
PESB,2004-09-06,9,2004,510
PESB,2004-09-07,9,2004,206
PESB,2004-09-08,9,2004,17
PESB,2004-09-09,9,2004,26
PESB,2004-09-10,9,2004,39
PESB,2004-09-11,9,2004,87
PESB,2004-09-12,9,2004,366
PESB,2004-09-13,9,2004,385
PESB,2004-09-14,9,2004,392
PESB,2004-09-15,9,2004,322
PESB,2004-09-16,9,2004,132
PESB,2004-09-17,9,2004,33
PESB,2004-09-18,9,2004,48
PESB,2004-09-19,9,2004,48
PESB,2004-09-20,9,2004,55
PESB,2004-09-21,9,2004,56
PESB,2004-09-22,9,2004,49
PESB,2004-09-23,9,2004,54
PESB,2004-09-24,9,2004,43
PESB,2004-09-25,9,2004,38
PESB,2004-09-26,9,2004,38
PESB,2004-09-27,9,2004,39
PESB,2004-09-28,9,2004,40
PESB,2004-09-29,9,2004,35
PESB,2004-09-30,9,2004,42
PESB,2004-10-01,10,2004,41
PESB,2004-10-02,10,2004,32
PESB,2004-10-03,10,2004,44
PESB,2004-10-04,10,2004,37
PESB,2004-10-05,10,2004,39
PESB,2004-10-06,10,2004,31
PESB,2004-10-07,10,2004,30
PESB,2004-10-08,10,2004,41
PESB,2004-10-09,10,2004,30
PESB,2004-10-10,10,2004,61
PESB,2004-10-11,10,2004,44
PESB,2004-10-12,10,2004,30
PESB,2004-10-13,10,2004,20
PESB,2004-10-14,10,2004,19
PESB,2004-10-15,10,2004,29
PESB,2004-10-16,10,2004,35
PESB,2004-10-17,10,2004,45
PESB,2004-10-18,10,2004,42
PESB,2004-10-19,10,2004,44
PESB,2004-10-20,10,2004,43
PESB,2004-10-21,10,2004,44
PESB,2004-10-22,10,2004,48
PESB,2004-10-23,10,2004,39
PESB,2004-10-24,10,2004,34
PESB,2004-10-25,10,2004,41
PESB,2004-10-26,10,2004,42
PESB,2004-10-27,10,2004,84
PESB,2004-10-28,10,2004,30
PESB,2004-10-29,10,2004,97
PESB,2004-10-30,10,2004,57
PESB,2004-10-31,10,2004,33
PESB,2011-03-01,3,2011,717
PESB,2011-03-02,3,2011,872
PESB,2011-03-03,3,2011,866
PESB,2011-03-04,3,2011,852
PESB,2011-03-05,3,2011,850
PESB,2011-03-06,3,2011,871
PESB,2011-03-07,3,2011,859
PESB,2011-03-08,3,2011,855
PESB,2011-03-09,3,2011,859
PESB,2011-03-10,3,2011,863
PESB,2011-03-11,3,2011,861
PESB,2011-03-12,3,2011,861
PESB,2011-03-13,3,2011,871
PESB,2011-03-14,3,2011,856
PESB,2011-03-15,3,2011,444
PESB,2011-03-16,3,2011,121
PESB,2011-03-17,3,2011,123
PESB,2011-03-18,3,2011,144
PESB,2011-03-19,3,2011,105
PESB,2011-03-20,3,2011,111
PESB,2011-03-21,3,2011,123
PESB,2011-03-22,3,2011,140
PESB,2011-03-23,3,2011,119
PESB,2011-03-24,3,2011,119
PESB,2011-03-25,3,2011,122
PESB,2011-03-26,3,2011,127
PESB,2011-03-27,3,2011,126
PESB,2011-03-28,3,2011,112
PESB,2011-03-29,3,2011,125
PESB,2011-03-30,3,2011,125
PESB,2011-03-31,3,2011,124
PESB,2011-04-01,4,2011,124
PESB,2011-04-02,4,2011,136
PESB,2011-04-03,4,2011,115
PESB,2011-04-04,4,2011,88
PESB,2011-04-05,4,2011,88
PESB,2011-04-06,4,2011,54
PESB,2011-04-07,4,2011,88
PESB,2011-04-08,4,2011,62
PESB,2011-04-09,4,2011,80
PESB,2011-04-10,4,2011,76
PESB,2011-04-11,4,2011,45
PESB,2011-04-12,4,2011,59
PESB,2011-04-13,4,2011,58
PESB,2011-04-14,4,2011,50
PESB,2011-04-15,4,2011,48
PESB,2011-04-16,4,2011,41
PESB,2011-04-17,4,2011,62
PESB,2011-04-18,4,2011,62
PESB,2011-04-19,4,2011,34
PESB,2011-04-20,4,2011,45
PESB,2011-04-21,4,2011,47
PESB,2011-04-22,4,2011,189
PESB,2011-04-23,4,2011,74
PESB,2011-04-24,4,2011,62
PESB,2011-04-25,4,2011,71
PESB,2011-04-26,4,2011,96
PESB,2011-04-27,4,2011,74
PESB,2011-04-28,4,2011,65
PESB,2011-04-29,4,2011,79
PESB,2011-04-30,4,2011,69
PESB,2011-05-01,5,2011,60
PESB,2011-05-02,5,2011,46
PESB,2011-05-03,5,2011,48
PESB,2011-05-04,5,2011,65
PESB,2011-05-05,5,2011,67
PESB,2011-05-06,5,2011,68
PESB,2011-05-07,5,2011,62
PESB,2011-05-08,5,2011,52
PESB,2011-05-09,5,2011,73
PESB,2011-05-10,5,2011,69
PESB,2011-05-11,5,2011,50
PESB,2011-05-12,5,2011,61
PESB,2011-05-13,5,2011,26
PESB,2011-05-14,5,2011,27
PESB,2011-05-15,5,2011,34
PESB,2011-05-16,5,2011,41
PESB,2011-05-17,5,2011,58
PESB,2011-05-18,5,2011,65
PESB,2011-05-19,5,2011,53
PESB,2011-05-20,5,2011,58
PESB,2011-05-21,5,2011,73
PESB,2011-05-22,5,2011,54
PESB,2011-05-23,5,2011,60
PESB,2011-05-24,5,2011,70
PESB,2011-05-25,5,2011,4
PESB,2011-05-26,5,2011,214
PESB,2011-05-27,5,2011,182
PESB,2011-05-28,5,2011,95
PESB,2011-05-29,5,2011,89
PESB,2011-05-30,5,2011,707
PESB,2011-05-31,5,2011,3800
PESB,2011-06-01,6,2011,4970
PESB,2011-06-02,6,2011,1600
PESB,2011-06-03,6,2011,31
PESB,2011-06-04,6,2011,126
PESB,2011-06-05,6,2011,2600
PESB,2011-06-06,6,2011,5150
PESB,2011-06-07,6,2011,5080
PESB,2011-06-08,6,2011,5090
PESB,2011-06-09,6,2011,3030
PESB,2011-06-10,6,2011,432
PESB,2011-06-11,6,2011,85
PESB,2011-06-12,6,2011,75
PESB,2011-06-13,6,2011,2250
PESB,2011-06-14,6,2011,5120
PESB,2011-06-15,6,2011,4920
PESB,2011-06-16,6,2011,3620
PESB,2011-06-17,6,2011,1110
PESB,2011-06-18,6,2011,72
PESB,2011-06-19,6,2011,59
PESB,2011-06-20,6,2011,110
PESB,2011-06-21,6,2011,107
PESB,2011-06-22,6,2011,60
PESB,2011-06-23,6,2011,42
PESB,2011-06-24,6,2011,43
PESB,2011-06-25,6,2011,46
PESB,2011-06-26,6,2011,61
PESB,2011-06-27,6,2011,54
PESB,2011-06-28,6,2011,43
PESB,2011-06-29,6,2011,65
PESB,2011-06-30,6,2011,56
PESB,2011-07-01,7,2011,44
PESB,2011-07-02,7,2011,31
PESB,2011-07-03,7,2011,40
PESB,2011-07-04,7,2011,41
PESB,2011-07-05,7,2011,44
PESB,2011-07-06,7,2011,39
PESB,2011-07-07,7,2011,37
PESB,2011-07-08,7,2011,46
PESB,2011-07-09,7,2011,49
PESB,2011-07-10,7,2011,45
PESB,2011-07-11,7,2011,43
PESB,2011-07-12,7,2011,42
PESB,2011-07-13,7,2011,41
PESB,2011-07-14,7,2011,41
PESB,2011-07-15,7,2011,41
PESB,2011-07-16,7,2011,40
PESB,2011-07-17,7,2011,41
PESB,2011-07-18,7,2011,40
PESB,2011-07-19,7,2011,47
PESB,2011-07-20,7,2011,56
PESB,2011-07-21,7,2011,50
PESB,2011-07-22,7,2011,42
PESB,2011-07-23,7,2011,48
PESB,2011-07-24,7,2011,40
PESB,2011-07-25,7,2011,43
PESB,2011-07-26,7,2011,47
PESB,2011-07-27,7,2011,56
PESB,2011-07-28,7,2011,37
PESB,2011-07-29,7,2011,20
PESB,2011-07-30,7,2011,45
PESB,2011-07-31,7,2011,40
PESB,2011-08-01,8,2011,50
PESB,2011-08-02,8,2011,35
PESB,2011-08-03,8,2011,31
PESB,2011-08-04,8,2011,44
PESB,2011-08-05,8,2011,39
PESB,2011-08-06,8,2011,35
PESB,2011-08-07,8,2011,34
PESB,2011-08-08,8,2011,32
PESB,2011-08-09,8,2011,39
PESB,2011-08-10,8,2011,33
PESB,2011-08-11,8,2011,90
PESB,2011-08-12,8,2011,134
PESB,2011-08-13,8,2011,133
PESB,2011-08-14,8,2011,129
PESB,2011-08-15,8,2011,120
PESB,2011-08-16,8,2011,132
PESB,2011-08-17,8,2011,132
PESB,2011-08-18,8,2011,127
PESB,2011-08-19,8,2011,135
PESB,2011-08-20,8,2011,109
PESB,2011-08-21,8,2011,95
PESB,2011-08-22,8,2011,181
PESB,2011-08-23,8,2011,148
PESB,2011-08-24,8,2011,132
PESB,2011-08-25,8,2011,122
PESB,2011-08-26,8,2011,122
PESB,2011-08-27,8,2011,121
PESB,2011-08-28,8,2011,121
PESB,2011-08-29,8,2011,125
PESB,2011-08-30,8,2011,82
PESB,2011-08-31,8,2011,89
PESB,2011-09-01,9,2011,192
PESB,2011-09-02,9,2011,192
PESB,2011-09-03,9,2011,165
PESB,2011-09-04,9,2011,163
PESB,2011-09-05,9,2011,180
PESB,2011-09-06,9,2011,182
PESB,2011-09-07,9,2011,185
PESB,2011-09-08,9,2011,185
PESB,2011-09-09,9,2011,185
PESB,2011-09-10,9,2011,186
PESB,2011-09-11,9,2011,188
PESB,2011-09-12,9,2011,198
PESB,2011-09-13,9,2011,460
PESB,2011-09-14,9,2011,697
PESB,2011-09-15,9,2011,678
PESB,2011-09-16,9,2011,875
PESB,2011-09-17,9,2011,1030
PESB,2011-09-18,9,2011,973
PESB,2011-09-19,9,2011,996
PESB,2011-09-20,9,2011,1010
PESB,2011-09-21,9,2011,986
PESB,2011-09-22,9,2011,978
PESB,2011-09-23,9,2011,1610
PESB,2011-09-24,9,2011,1980
PESB,2011-09-25,9,2011,1950
PESB,2011-09-26,9,2011,1940
PESB,2011-09-27,9,2011,1930
PESB,2011-09-28,9,2011,1920
PESB,2011-09-29,9,2011,1900
PESB,2011-09-30,9,2011,1300
PESB,2011-10-01,10,2011,982
PESB,2011-10-02,10,2011,982
PESB,2011-10-03,10,2011,452
PESB,2011-10-04,10,2011,65
PESB,2011-10-05,10,2011,62
PESB,2011-10-06,10,2011,70
PESB,2011-10-07,10,2011,103
PESB,2011-10-08,10,2011,63
PESB,2011-10-09,10,2011,51
PESB,2011-10-10,10,2011,53
PESB,2011-10-11,10,2011,48
PESB,2011-10-12,10,2011,36
PESB,2011-10-13,10,2011,34
PESB,2011-10-14,10,2011,36
PESB,2011-10-15,10,2011,44
PESB,2011-10-16,10,2011,41
PESB,2011-10-17,10,2011,46
PESB,2011-10-18,10,2011,34
PESB,2011-10-19,10,2011,28
PESB,2011-10-20,10,2011,34
PESB,2011-10-21,10,2011,47
PESB,2011-10-22,10,2011,43
PESB,2011-10-23,10,2011,58
PESB,2011-10-24,10,2011,51
PESB,2011-10-25,10,2011,25
PESB,2011-10-26,10,2011,40
PESB,2011-10-27,10,2011,41
PESB,2011-10-28,10,2011,41
PESB,2011-10-29,10,2011,38
PESB,2011-10-30,10,2011,39
PESB,2011-10-31,10,2011,48
PESB,2016-03-01,3,2016,211
PESB,2016-03-02,3,2016,223
PESB,2016-03-03,3,2016,226
PESB,2016-03-04,3,2016,231
PESB,2016-03-05,3,2016,235
PESB,2016-03-06,3,2016,230
PESB,2016-03-07,3,2016,236
PESB,2016-03-08,3,2016,240
PESB,2016-03-09,3,2016,206
PESB,2016-03-10,3,2016,140
PESB,2016-03-11,3,2016,137
PESB,2016-03-12,3,2016,142
PESB,2016-03-13,3,2016,139
PESB,2016-03-14,3,2016,145
PESB,2016-03-15,3,2016,143
PESB,2016-03-16,3,2016,139
PESB,2016-03-17,3,2016,131
PESB,2016-03-18,3,2016,125
PESB,2016-03-19,3,2016,119
PESB,2016-03-20,3,2016,119
PESB,2016-03-21,3,2016,116
PESB,2016-03-22,3,2016,111
PESB,2016-03-23,3,2016,116
PESB,2016-03-24,3,2016,121
PESB,2016-03-25,3,2016,134
PESB,2016-03-26,3,2016,113
PESB,2016-03-27,3,2016,130
PESB,2016-03-28,3,2016,122
PESB,2016-03-29,3,2016,103
PESB,2016-03-30,3,2016,120
PESB,2016-03-31,3,2016,136
PESB,2016-04-01,4,2016,120
PESB,2016-04-02,4,2016,123
PESB,2016-04-03,4,2016,135
PESB,2016-04-04,4,2016,150
PESB,2016-04-05,4,2016,98
PESB,2016-04-06,4,2016,130
PESB,2016-04-07,4,2016,124
PESB,2016-04-08,4,2016,124
PESB,2016-04-09,4,2016,117
PESB,2016-04-10,4,2016,125
PESB,2016-04-11,4,2016,144
PESB,2016-04-12,4,2016,132
PESB,2016-04-13,4,2016,136
PESB,2016-04-14,4,2016,150
PESB,2016-04-15,4,2016,148
PESB,2016-04-16,4,2016,125
PESB,2016-04-17,4,2016,121
PESB,2016-04-18,4,2016,123
PESB,2016-04-19,4,2016,136
PESB,2016-04-20,4,2016,122
PESB,2016-04-21,4,2016,138
PESB,2016-04-22,4,2016,185
PESB,2016-04-23,4,2016,156
PESB,2016-04-24,4,2016,165
PESB,2016-04-25,4,2016,148
PESB,2016-04-26,4,2016,181
PESB,2016-04-27,4,2016,191
PESB,2016-04-28,4,2016,682
PESB,2016-04-29,4,2016,316
PESB,2016-04-30,4,2016,166
PESB,2016-05-01,5,2016,244
PESB,2016-05-02,5,2016,233
PESB,2016-05-03,5,2016,181
PESB,2016-05-04,5,2016,158
PESB,2016-05-05,5,2016,160
PESB,2016-05-06,5,2016,134
PESB,2016-05-07,5,2016,1590
PESB,2016-05-08,5,2016,4290
PESB,2016-05-09,5,2016,2700
PESB,2016-05-10,5,2016,200
PESB,2016-05-11,5,2016,491
PESB,2016-05-12,5,2016,262
PESB,2016-05-13,5,2016,217
PESB,2016-05-14,5,2016,192
PESB,2016-05-15,5,2016,135
PESB,2016-05-16,5,2016,126
PESB,2016-05-17,5,2016,468
PESB,2016-05-18,5,2016,2100
PESB,2016-05-19,5,2016,4830
PESB,2016-05-20,5,2016,6050
PESB,2016-05-21,5,2016,6420
PESB,2016-05-22,5,2016,6390
PESB,2016-05-23,5,2016,6390
PESB,2016-05-24,5,2016,6320
PESB,2016-05-25,5,2016,6260
PESB,2016-05-26,5,2016,5550
PESB,2016-05-27,5,2016,627
PESB,2016-05-28,5,2016,755
PESB,2016-05-29,5,2016,370
PESB,2016-05-30,5,2016,267
PESB,2016-05-31,5,2016,225
PESB,2016-06-01,6,2016,2090
PESB,2016-06-02,6,2016,6020
PESB,2016-06-03,6,2016,6380
PESB,2016-06-04,6,2016,7990
PESB,2016-06-05,6,2016,7930
PESB,2016-06-06,6,2016,7860
PESB,2016-06-07,6,2016,7770
PESB,2016-06-08,6,2016,7690
PESB,2016-06-09,6,2016,7690
PESB,2016-06-10,6,2016,7610
PESB,2016-06-11,6,2016,7550
PESB,2016-06-12,6,2016,7450
PESB,2016-06-13,6,2016,7360
PESB,2016-06-14,6,2016,3780
PESB,2016-06-15,6,2016,243
PESB,2016-06-16,6,2016,199
PESB,2016-06-17,6,2016,205
PESB,2016-06-18,6,2016,224
PESB,2016-06-19,6,2016,218
PESB,2016-06-20,6,2016,205
PESB,2016-06-21,6,2016,224
PESB,2016-06-22,6,2016,215
PESB,2016-06-23,6,2016,181
PESB,2016-06-24,6,2016,183
PESB,2016-06-25,6,2016,176
PESB,2016-06-26,6,2016,176
PESB,2016-06-27,6,2016,164
PESB,2016-06-28,6,2016,158
PESB,2016-06-29,6,2016,165
PESB,2016-06-30,6,2016,170
PESB,2016-07-01,7,2016,159
PESB,2016-07-02,7,2016,172
PESB,2016-07-03,7,2016,194
PESB,2016-07-04,7,2016,177
PESB,2016-07-05,7,2016,166
PESB,2016-07-06,7,2016,192
PESB,2016-07-07,7,2016,174
PESB,2016-07-08,7,2016,178
PESB,2016-07-09,7,2016,174
PESB,2016-07-10,7,2016,174
PESB,2016-07-11,7,2016,173
PESB,2016-07-12,7,2016,172
PESB,2016-07-13,7,2016,171
PESB,2016-07-14,7,2016,170
PESB,2016-07-15,7,2016,380
PESB,2016-07-16,7,2016,502
PESB,2016-07-17,7,2016,502
PESB,2016-07-18,7,2016,332
PESB,2016-07-19,7,2016,167
PESB,2016-07-20,7,2016,167
PESB,2016-07-21,7,2016,167
PESB,2016-07-22,7,2016,166
PESB,2016-07-23,7,2016,168
PESB,2016-07-24,7,2016,172
PESB,2016-07-25,7,2016,168
PESB,2016-07-26,7,2016,159
PESB,2016-07-27,7,2016,170
PESB,2016-07-28,7,2016,170
PESB,2016-07-29,7,2016,167
PESB,2016-07-30,7,2016,170
PESB,2016-07-31,7,2016,180
PESB,2016-08-01,8,2016,174
PESB,2016-08-02,8,2016,179
PESB,2016-08-03,8,2016,146
PESB,2016-08-04,8,2016,180
PESB,2016-08-05,8,2016,176
PESB,2016-08-06,8,2016,161
PESB,2016-08-07,8,2016,175
PESB,2016-08-08,8,2016,157
PESB,2016-08-09,8,2016,176
PESB,2016-08-10,8,2016,171
PESB,2016-08-11,8,2016,171
PESB,2016-08-12,8,2016,173
PESB,2016-08-13,8,2016,167
PESB,2016-08-14,8,2016,172
PESB,2016-08-15,8,2016,185
PESB,2016-08-16,8,2016,177
PESB,2016-08-17,8,2016,189
PESB,2016-08-18,8,2016,199
PESB,2016-08-19,8,2016,178
PESB,2016-08-20,8,2016,166
PESB,2016-08-21,8,2016,157
PESB,2016-08-22,8,2016,173
PESB,2016-08-23,8,2016,179
PESB,2016-08-24,8,2016,175
PESB,2016-08-25,8,2016,150
PESB,2016-08-26,8,2016,158
PESB,2016-08-27,8,2016,197
PESB,2016-08-28,8,2016,189
PESB,2016-08-29,8,2016,616
PESB,2016-08-30,8,2016,1010
PESB,2016-08-31,8,2016,1160
PESB,2016-09-01,9,2016,1030
PESB,2016-09-02,9,2016,1000
PESB,2016-09-03,9,2016,999
PESB,2016-09-04,9,2016,989
PESB,2016-09-05,9,2016,1000
PESB,2016-09-06,9,2016,1010
PESB,2016-09-07,9,2016,1000
PESB,2016-09-08,9,2016,1010
PESB,2016-09-09,9,2016,993
PESB,2016-09-10,9,2016,986
PESB,2016-09-11,9,2016,993
PESB,2016-09-12,9,2016,989
PESB,2016-09-13,9,2016,1390
PESB,2016-09-14,9,2016,1140
PESB,2016-09-15,9,2016,377
PESB,2016-09-16,9,2016,250
PESB,2016-09-17,9,2016,209
PESB,2016-09-18,9,2016,196
PESB,2016-09-19,9,2016,2010
PESB,2016-09-20,9,2016,5580
PESB,2016-09-21,9,2016,5600
PESB,2016-09-22,9,2016,5560
PESB,2016-09-23,9,2016,5510
PESB,2016-09-24,9,2016,5530
PESB,2016-09-25,9,2016,5350
PESB,2016-09-26,9,2016,4180
PESB,2016-09-27,9,2016,566
PESB,2016-09-28,9,2016,2190
PESB,2016-09-29,9,2016,5080
PESB,2016-09-30,9,2016,4690
PESB,2016-10-01,10,2016,5060
PESB,2016-10-02,10,2016,5050
PESB,2016-10-03,10,2016,5030
PESB,2016-10-04,10,2016,5020
PESB,2016-10-05,10,2016,4980
PESB,2016-10-06,10,2016,4980
PESB,2016-10-07,10,2016,3650
PESB,2016-10-08,10,2016,2100
PESB,2016-10-09,10,2016,1500
PESB,2016-10-10,10,2016,404
PESB,2016-10-11,10,2016,391
PESB,2016-10-12,10,2016,378
PESB,2016-10-13,10,2016,295
PESB,2016-10-14,10,2016,226
PESB,2016-10-15,10,2016,236
PESB,2016-10-16,10,2016,226
PESB,2016-10-17,10,2016,195
PESB,2016-10-18,10,2016,206
PESB,2016-10-19,10,2016,211
PESB,2016-10-20,10,2016,207
PESB,2016-10-21,10,2016,211
PESB,2016-10-22,10,2016,216
PESB,2016-10-23,10,2016,209
PESB,2016-10-24,10,2016,207
PESB,2016-10-25,10,2016,196
PESB,2016-10-26,10,2016,207
PESB,2016-10-27,10,2016,202
PESB,2016-10-28,10,2016,184
PESB,2016-10-29,10,2016,199
PESB,2016-10-30,10,2016,202
PESB,2016-10-31,10,2016,179
POMS,2018-03-01,3,2018,15
POMS,2018-03-02,3,2018,15
POMS,2018-03-03,3,2018,15
POMS,2018-03-04,3,2018,15
POMS,2018-03-05,3,2018,15
POMS,2018-03-06,3,2018,15
POMS,2018-03-07,3,2018,15
POMS,2018-03-08,3,2018,16
POMS,2018-03-09,3,2018,16
POMS,2018-03-10,3,2018,16
POMS,2018-03-11,3,2018,16
POMS,2018-03-12,3,2018,16
POMS,2018-03-13,3,2018,16
POMS,2018-03-14,3,2018,16
POMS,2018-03-15,3,2018,16
POMS,2018-03-16,3,2018,16
POMS,2018-03-17,3,2018,17
POMS,2018-03-18,3,2018,17
POMS,2018-03-19,3,2018,19
POMS,2018-03-20,3,2018,18
POMS,2018-03-21,3,2018,17
POMS,2018-03-22,3,2018,17
POMS,2018-03-23,3,2018,16
POMS,2018-03-24,3,2018,16
POMS,2018-03-25,3,2018,16
POMS,2018-03-26,3,2018,22
POMS,2018-03-27,3,2018,18
POMS,2018-03-28,3,2018,31
POMS,2018-03-29,3,2018,22
POMS,2018-03-30,3,2018,22
POMS,2018-03-31,3,2018,21
POMS,2018-04-01,4,2018,21
POMS,2018-04-02,4,2018,21
POMS,2018-04-03,4,2018,21
POMS,2018-04-04,4,2018,21
POMS,2018-04-05,4,2018,21
POMS,2018-04-06,4,2018,21
POMS,2018-04-07,4,2018,21
POMS,2018-04-08,4,2018,21
POMS,2018-04-09,4,2018,21
POMS,2018-04-10,4,2018,21
POMS,2018-04-11,4,2018,21
POMS,2018-04-12,4,2018,21
POMS,2018-04-13,4,2018,21
POMS,2018-04-14,4,2018,21
POMS,2018-04-15,4,2018,21
POMS,2018-04-16,4,2018,21
POMS,2018-04-17,4,2018,21
POMS,2018-04-18,4,2018,21
POMS,2018-04-19,4,2018,21
POMS,2018-04-20,4,2018,21
POMS,2018-04-21,4,2018,21
POMS,2018-04-22,4,2018,21
POMS,2018-04-23,4,2018,21
POMS,2018-04-24,4,2018,21
POMS,2018-04-25,4,2018,21
POMS,2018-04-26,4,2018,21
POMS,2018-04-27,4,2018,21
POMS,2018-04-28,4,2018,20
POMS,2018-04-29,4,2018,21
POMS,2018-04-30,4,2018,21
POMS,2018-05-01,5,2018,21
POMS,2018-05-02,5,2018,21
POMS,2018-05-03,5,2018,21
POMS,2018-05-04,5,2018,21
POMS,2018-05-05,5,2018,21
POMS,2018-05-06,5,2018,21
POMS,2018-05-07,5,2018,21
POMS,2018-05-08,5,2018,21
POMS,2018-05-09,5,2018,18
POMS,2018-05-10,5,2018,17
POMS,2018-05-11,5,2018,17
POMS,2018-05-12,5,2018,17
POMS,2018-05-13,5,2018,17
POMS,2018-05-14,5,2018,17
POMS,2018-05-15,5,2018,17
POMS,2018-05-16,5,2018,17
POMS,2018-05-17,5,2018,16
POMS,2018-05-18,5,2018,14
POMS,2018-05-19,5,2018,18
POMS,2018-05-20,5,2018,18
POMS,2018-05-21,5,2018,18
POMS,2018-05-22,5,2018,18
POMS,2018-05-23,5,2018,18
POMS,2018-05-24,5,2018,18
POMS,2018-05-25,5,2018,18
POMS,2018-05-26,5,2018,18
POMS,2018-05-27,5,2018,18
POMS,2018-05-28,5,2018,18
POMS,2018-05-29,5,2018,18
POMS,2018-05-30,5,2018,18
POMS,2018-05-31,5,2018,18
POMS,2018-06-01,6,2018,18
POMS,2018-06-02,6,2018,19
POMS,2018-06-03,6,2018,18
POMS,2018-06-04,6,2018,18
POMS,2018-06-05,6,2018,18
POMS,2018-06-06,6,2018,18
POMS,2018-06-07,6,2018,18
POMS,2018-06-08,6,2018,18
POMS,2018-06-09,6,2018,18
POMS,2018-06-10,6,2018,18
POMS,2018-06-11,6,2018,18
POMS,2018-06-12,6,2018,18
POMS,2018-06-13,6,2018,18
POMS,2018-06-14,6,2018,18
POMS,2018-06-15,6,2018,18
POMS,2018-06-16,6,2018,17
POMS,2018-06-17,6,2018,17
POMS,2018-06-18,6,2018,17
POMS,2018-06-19,6,2018,17
POMS,2018-06-20,6,2018,17
POMS,2018-06-21,6,2018,17
POMS,2018-06-22,6,2018,17
POMS,2018-06-23,6,2018,16
POMS,2018-06-24,6,2018,16
POMS,2018-06-25,6,2018,16
POMS,2018-06-26,6,2018,16
POMS,2018-06-27,6,2018,16
POMS,2018-06-28,6,2018,16
POMS,2018-06-29,6,2018,16
POMS,2018-06-30,6,2018,16
POMS,2018-07-01,7,2018,17
POMS,2018-07-02,7,2018,17
POMS,2018-07-03,7,2018,16
POMS,2018-07-04,7,2018,16
POMS,2018-07-05,7,2018,16
POMS,2018-07-06,7,2018,16
POMS,2018-07-07,7,2018,16
POMS,2018-07-08,7,2018,16
POMS,2018-07-09,7,2018,16
POMS,2018-07-10,7,2018,16
POMS,2018-07-11,7,2018,16
POMS,2018-07-12,7,2018,16
POMS,2018-07-13,7,2018,17
POMS,2018-07-14,7,2018,17
POMS,2018-07-15,7,2018,16
POMS,2018-07-16,7,2018,16
POMS,2018-07-17,7,2018,16
POMS,2018-07-18,7,2018,16
POMS,2018-07-19,7,2018,17
POMS,2018-07-20,7,2018,18
POMS,2018-07-21,7,2018,18
POMS,2018-07-22,7,2018,18
POMS,2018-07-23,7,2018,17
POMS,2018-07-24,7,2018,16
POMS,2018-07-25,7,2018,16
POMS,2018-07-26,7,2018,17
POMS,2018-07-27,7,2018,17
POMS,2018-07-28,7,2018,17
POMS,2018-07-29,7,2018,17
POMS,2018-07-30,7,2018,17
POMS,2018-07-31,7,2018,16
